id,contract_line_number,gen_type,gen_type_capacity
396,fcc9f15e-eb2d-40c2-9042-11dd124b06e0,propane,medium
397,9d0d130b-fc95-4ff5-ba02-d3a8edacf5d3,gasoline,low
398,1670dda1-55fb-4806-92db-af106d6e4b02,propane,low
399,83321e1f-9e06-47ce-9938-662de5ef7f4f,propane,medium
400,df060fad-058d-44f8-8450-07d4bfa8ed7e,gasoline,medium
401,c48c4dc4-e09a-4bfa-a2df-cb3e2c204bff,gasoline,medium
402,c17692ba-3380-45a6-92b6-f4d478ba3db8,propane,low
403,d8a81b73-0bfb-4df4-946f-50d9aa05fb99,gasoline,low
404,ea4ae96f-5499-4818-86e2-2a7be93c81c3,gasoline,low
405,3f7a08dd-9d5d-4c73-99e8-39adb3dc35b1,diesel,large
406,d041f639-6931-4077-a8d4-cca41026d76d,gasoline,large
407,478defa8-77ae-4eb1-a46e-c98e7921edfc,gasoline,low
408,11164c86-edb0-47a5-a049-69fe0b745ce5,diesel,large
409,814434d5-517d-4632-98d2-a11ec7957524,propane,medium
410,531c7631-3f42-4754-9aa5-28c351aa3063,diesel,medium
411,139bf877-cdbd-49bc-b474-99ebd5336677,gasoline,medium
412,8cf96d3a-3f35-4210-a94f-72dbfb479672,diesel,medium
413,732d29ec-5240-44e6-8a57-e3e39e4b7083,diesel,large
414,59d38a6f-c9db-4817-a7b2-a8b0433d672e,gasoline,large
415,61436f33-2b75-4f85-ab71-d6a689f7d1af,propane,medium
416,d3acaf80-9a8c-40ce-b18d-afd0f31cd778,diesel,low
417,e16c110b-53d6-4e35-a3b2-ebd24b5fd158,diesel,medium
418,ef5f590b-d0c2-4350-980c-3fa02bba0dcc,gasoline,medium
419,b66ec0ad-70b4-41d6-bdfb-2b905f72bf42,gasoline,large
420,a2155260-5bd2-4be5-ac06-37bd88d927b0,gasoline,large
421,d8247364-bead-4c74-ac44-ea5c9fb16f12,propane,large
422,923d8a4a-189e-42ef-8e37-5e4927357bf4,gasoline,low
423,b6a6e4b0-27db-4f39-be98-792bd841a890,propane,medium
424,6b2c91c7-45ef-4a9c-9b36-936678162fa9,gasoline,low
425,963f2322-5388-4626-b75e-6e06d66ea86f,propane,large
426,6b58567e-5fa9-416e-ac4a-60d32d48e20c,gasoline,large
427,d593d8ad-cab2-478a-ab9c-f7f66273ac5b,propane,medium
428,aa815eab-d487-4822-8e40-8cc1de4353f1,propane,medium
429,ae203114-0020-4c39-b2f8-6a9b66f3be65,diesel,large
430,95613788-2aaa-47ec-9a70-037a0f67396f,propane,large
431,026f6fea-adda-409e-ab5b-cd9200ba8f79,gasoline,low
432,d237048e-8a7d-4abe-acde-15b38b94fb21,propane,large
433,579e1751-6fb8-4bd2-a7c0-c503fc217ab8,propane,medium
434,ea484637-1ba6-4934-b93e-00b2124da417,diesel,large
435,846f6051-a678-4c5a-8826-f66543d24f89,diesel,medium
436,fcfba27c-b641-473d-a3cb-b83c3cb793c0,propane,low
437,1798633f-6969-4230-9a30-f3b07dcbfc3a,propane,large
438,f586fffd-5406-4913-993a-80382e32a661,diesel,low
439,fc52f5a5-961a-4fbb-832d-11e89f794c2e,gasoline,large
440,fdc78279-afbb-49b9-be16-6b2dcd307e0a,diesel,large
441,46df8321-ab20-460a-9b1e-d3463155b71e,gasoline,large
442,3b0d0cdf-50db-428d-8012-517a12c26e96,gasoline,low
443,d3172b4d-6b21-49c5-a10c-004494a0dac3,propane,large
444,061d9f54-9131-421e-b03f-5a1dc2ab3cc9,gasoline,medium
445,7f16ce38-7b08-46b2-a7f5-2e03b95d1d25,diesel,low
446,30ebe9a8-49de-4fc4-b29f-1dbf52867668,diesel,low
447,5a200e1b-27fb-4738-bcd5-dc29065ea0e0,gasoline,large
448,98e0ec2e-8da9-482e-9110-da7bd18c66c1,diesel,medium
449,a962743b-9785-4338-875d-d07935249b81,diesel,low
450,445029a1-3462-40e6-bd6d-321a8bb04d5b,diesel,large
451,a3ed27a4-7535-4da7-8af5-34d5ab9126ac,diesel,low
452,56e31b1e-3a01-4d7a-a0f2-a30a50dd88a5,propane,medium
453,120573ac-768d-4d49-9cc3-ffa77c6fcab1,propane,medium
454,649601d7-a2aa-49bf-83c0-6a83a4803d64,gasoline,large
455,56885913-0bb0-4b51-9a6d-579b7d902906,gasoline,low
456,dcdd6793-c9ce-4550-a4f5-87855eba7149,diesel,low
457,4cc86611-e097-4686-848b-1b8eb6cb26c2,diesel,large
458,2d856d83-02f7-4fa0-a370-c704f1afcd14,gasoline,low
459,4ff583c6-66d2-4240-88a9-a3f3fc058eb0,propane,large
460,676c1a5d-1b4a-4ac3-a795-279c532c7e75,gasoline,large
461,2570b59d-53bd-4c80-9f89-75dfc6928dce,gasoline,large
462,057fa0f7-d780-4859-a8ba-543014d8433f,gasoline,medium
463,e8f0339e-3f32-4844-999b-c997d827b50b,gasoline,medium
464,5a11bf7c-e6de-4318-a674-df5dbd5e2848,propane,medium
465,91882873-198c-4d27-947e-32c4108a0c1b,propane,large
466,395c811d-8cba-44e6-82e5-f91b23886d55,gasoline,medium
467,f7b51cfd-7930-4a9c-9573-a0f46aed0e8a,propane,low
468,981e9011-ab9c-4a57-b2f7-fd1fab76f034,diesel,low
469,dd183bda-17e8-432b-9ab8-4e7b3a90a88f,propane,medium
470,d5c29542-092a-4856-91f5-2ab3be333959,propane,low
471,13967c37-1148-4351-a8b0-6432504440d4,propane,low
472,63f40c11-0211-4f12-b993-6092ad952d78,diesel,low
473,de579ca8-6e56-41e6-b9a4-7c3f41380ac7,diesel,large
474,66b53360-4e11-43e7-b0d7-57a2d6368cb9,gasoline,low
475,2bd011e0-e6b6-45d5-bbaa-4bb1ee8e1918,gasoline,low
476,3cfd6ac0-b2b9-4ada-951c-701b267dfeb4,propane,medium
477,f9837002-b41f-43d6-810f-d5ab7e041b49,diesel,low
478,eafda2e5-38ac-4a52-8f93-c0ddbbcfc97d,propane,low
479,ba9e3d50-8d53-4d64-bf3a-198495f0456a,gasoline,medium
480,3a6e38a4-cd8f-49aa-abbd-ada2fb9b5c07,gasoline,low
481,84f68df3-9b73-4525-a106-9274e30570e7,gasoline,medium
482,0e21cbf8-08c0-4a53-875e-294fc3b829b9,propane,low
483,269ce42f-7ae7-410f-9b85-8574c913a9db,propane,large
484,fa55d1b1-5e0c-435e-9109-2a7ccabd7808,gasoline,large
485,1f09c9a0-c9e5-4a6c-b88c-e9ddacd56b26,gasoline,large
486,d0d9b9a8-d4b1-478d-a91b-49b41ab8b6e3,propane,low
487,3b6cd2eb-e0ec-47a3-b3a1-0c7172ffaae8,diesel,large
488,92180907-c474-4c1a-bd97-7fa465e526b5,propane,medium
489,6f9792f4-47dd-47de-afe9-fb36c5587728,diesel,low
490,93686161-d8ed-4603-95fc-4b1fc9f4613b,diesel,large
491,0e7f47dd-2d8f-4d8a-850d-e0f63613986a,diesel,low
492,a0ef4e92-b43d-448b-af3d-61d2a3726b94,propane,large
493,69ee1dbc-33cb-4240-97da-406d493fe83c,propane,medium
494,62847afc-32d9-44de-aac0-3c0ee5ed01ee,gasoline,medium
495,481db47b-c0b4-4e38-be88-b33d200c7bfc,propane,medium
496,b654dc98-a54d-4b9f-be5e-8eece732ae4b,diesel,medium
497,8701152b-7772-4300-981d-a1bb207ecf8c,propane,low
498,4cbf2315-4379-495a-9a2c-d0b74f324ed7,gasoline,large
499,28447845-4493-440d-bb9a-04629255ec7d,diesel,large
500,f1f7c3ff-e64b-40e8-9456-0b5df1221bcf,gasoline,medium
501,b3a51268-9303-47fd-a541-ac2cf36d1e9b,gasoline,large
502,60f72f65-0e6d-4818-9a80-976900a62f09,propane,low
503,31edb534-5234-4c63-9519-bd488a8d2ba6,propane,medium
504,f87c816d-8e14-438d-b852-5c97404fee5b,gasoline,large
505,aa8770f8-1562-4bbc-adfb-93d3d184ca57,gasoline,low
506,edd24cb4-716c-4ad8-801c-5d93db47decc,diesel,low
507,f8adfabd-fa9a-4979-9da0-903fb1ed5af5,gasoline,large
508,d2037079-237a-4607-be23-41ebef251375,propane,large
509,5d95c454-6a32-4baa-b0db-31cbb67601c8,propane,medium
510,6b216614-bb5f-472f-a940-47eeeaac0329,gasoline,low
511,4a0bd6ec-db83-48f8-89d6-4f2ff5864fee,propane,low
512,e07c3ace-dd19-418b-be26-733a4dcee779,gasoline,low
513,754ddd52-7840-42e8-b0f0-e70eac0d0410,gasoline,medium
514,40467660-8971-4f31-974b-070bea89d010,gasoline,low
515,71aec08c-1641-4f20-b2e6-835d4e04ba7c,propane,medium
516,cd3b96ec-c8ec-4d72-a83a-7b46c2798383,propane,low
517,4cbc648b-8fd9-4cdc-bbb7-e84096e6684f,diesel,large
518,375ec024-39c0-43de-ada8-42d472d79a36,diesel,medium
519,a17c0cc8-a627-4ceb-be9b-35cc95022172,gasoline,low
520,c33840c7-9c9d-4d3c-b80a-76865b7d7ce0,propane,large
521,dbc61cbb-22aa-41c5-947c-c9a809e05a42,propane,large
522,4a7f0dca-a9d7-4493-9a9c-df57550fed04,gasoline,medium
523,7a6fbc2c-bfea-453c-b0bb-961fc3a5de9a,propane,large
524,f4ae3f3b-81b8-4ff9-9c53-4f29a530950f,diesel,medium
525,23a6b0d5-3da5-4e80-a094-4c82cd89b6b5,diesel,medium
526,f44ef085-9370-449f-a135-658f53a33c78,gasoline,low
527,9ccd1105-8398-40be-8730-1d9358338960,gasoline,medium
528,f2f24ac9-def7-47e0-be48-9a70aa91c9b5,gasoline,low
529,053fbae5-31b3-4c5f-b35a-05eb14c3e0b2,diesel,medium
530,bf145a23-4fe8-4755-80ee-6028f7c6ff12,propane,large
531,6c29e63c-5811-47da-b831-1b5579ffa8c1,gasoline,medium
532,a8a1e5ae-6f10-4403-bc9a-fd93a071540c,propane,low
533,e4ad929d-ebc1-4401-a008-3931cc1c2e6a,gasoline,large
534,12bc7944-c7a6-4cce-b77e-d6f52e001cc3,diesel,low
535,1dc5a22b-6516-4a14-b72a-d2eeeb3a21ff,gasoline,large
536,d542fce3-9b5e-44d9-8920-99083ed9c3d0,diesel,medium
537,09e069fc-db1e-4896-b5f3-74f7ea37259e,diesel,large
538,bee85027-763b-4269-880a-6b2d85f1173a,diesel,large
539,f3ec1009-93da-494e-ad9c-5a939d23ae65,propane,large
540,55408273-f6be-4a90-8baf-0f298d23c8f4,gasoline,large
541,df9d6f7e-dcbc-4d47-8ccc-9897511bae76,propane,large
542,55dc4c37-1ab7-41da-b87f-534e1a741c24,propane,large
543,afee075b-fbb7-447a-a8d7-9253607d41ea,propane,medium
544,6bc03669-90a9-4c35-b37a-7bb5964261eb,propane,medium
545,962c629c-fecc-4166-83b3-da97251d2b1b,diesel,low
546,a81537b0-5fbd-45d0-b5c5-1428faebed93,diesel,medium
547,627b29cc-c489-4c8f-9e1e-1205ac0fa778,gasoline,low
548,abd3f812-9386-458d-8b4c-db4660b88ac7,gasoline,medium
549,b1273c22-d12f-4f84-b25c-ce0c8ed3b567,propane,medium
550,38141bed-5293-4842-9bb7-aef693f2db00,gasoline,medium
551,af710380-72df-4443-adb7-ecb4813386bf,propane,low
552,9ad64bd9-f52c-4ae6-85d1-97f3b3212e78,diesel,medium
553,195573fd-9d46-4474-90f4-c84976abf02e,propane,large
554,5621d04e-47c9-429f-b3cc-2ff87b50f6cd,propane,medium
555,9dd4999a-c64c-44b5-8a8a-0468eb09397d,gasoline,large
556,718fe110-cbd8-496e-a54a-166230ccf125,propane,low
557,4470c675-bbd6-4192-ad4d-528710036847,gasoline,low
558,e6e8d540-f088-47d9-9844-0221d2381454,propane,medium
559,3bf44093-8c00-4df2-a7d3-236ea55a30e2,gasoline,large
560,1739a943-cd9f-4ea1-87be-3ab1eba7f508,diesel,large
561,3c8f3aed-f1a2-4509-819e-94093d891a63,gasoline,large
562,aab72659-6834-4239-8eae-aaa326da870f,propane,large
563,29af7dc1-ce57-4ee7-8855-e272b8a657a5,diesel,large
564,a3e07787-28f4-49af-b707-64686457859d,gasoline,large
565,d1245239-ef5b-4eb1-ab85-fa6b0565a5e7,diesel,large
566,1a45916d-e4f4-46a0-b039-c0571dd1bc85,propane,low
567,1f1ebcda-de8b-4e2f-a0e5-11de3b9ab403,gasoline,large
568,48bb57e0-bdb5-4941-832c-70019dc4412c,gasoline,low
569,e9128ec5-524a-4cbe-ab35-b960e594a250,diesel,large
570,3605994f-7c20-4d00-9600-674c616731c1,gasoline,low
571,20876711-0f82-4d0f-af3d-0e493d317d38,diesel,large
572,52e89de3-3b08-48f0-8efe-84650b02b12b,gasoline,low
573,c15bc3a6-42ee-4ba9-a07f-3939688082dc,propane,large
574,550f2bb8-0086-4549-828f-b41953639449,diesel,low
575,73176457-a3db-4339-b57c-526b48be755b,propane,low
576,dcd41080-c7bd-4c07-bccf-b4d2e343cdf7,diesel,large
577,1f70ce9c-edac-49d4-ad26-08e1c0b638b3,gasoline,low
578,9f98a47c-97ee-484e-86f5-f47979ace425,propane,low
579,a6ec68ff-2a19-4f37-9192-8b0d515d8dda,propane,medium
580,799fd977-090a-4935-ba4b-ab97c39c78db,diesel,large
581,e2532a01-caa1-4ad9-b9bd-43979cd464c5,diesel,medium
582,2762efe8-5632-4c62-a3ec-bc7583313940,diesel,large
583,cd4e44b1-d16a-4cdf-88a3-c36d90bb4002,diesel,medium
584,dc88f1ad-65a8-489c-bf44-e7fdb328f4bf,diesel,medium
585,e9322d69-d1d3-441a-9259-85d70dc8f1b9,gasoline,low
586,52dde363-6b5e-4179-9ff7-aa90e6ebba32,propane,low
587,412b6515-e69b-45d9-9ede-503f546e84f2,propane,large
588,92e4e454-d32b-4375-8042-9ccaa0c70ca7,propane,large
589,7d3962dc-b1e4-45b9-bbdd-fad5ee07d76c,gasoline,low
590,52ca9d2f-e4e9-433d-a260-cb793de99a4e,gasoline,large
591,c2fa0412-b5e9-4810-8fd6-81035f81c69f,gasoline,low
592,51e2ee31-c7c1-4149-be2c-8b64ec720e82,diesel,large
593,4b605b2a-b48d-41c9-b6d1-1a5a43ed10aa,gasoline,medium
594,609fe0b1-128f-4dcd-92a5-340e4291d01f,propane,large
595,9e72ffa5-1c6e-48e5-9dfa-7f5cbfdfd389,propane,large
596,d92d607a-c73a-4b49-92d4-51f63914d03b,propane,large
597,09262ac6-9c83-4377-9370-addf10671f45,diesel,medium
598,72112757-eed3-41f6-9e36-933fbc9ed085,propane,medium
599,a129fa7e-daa6-4527-84f6-dae9e73cc591,propane,medium
600,64d495c9-81ac-4238-a919-f78f09c7d9c4,gasoline,medium
601,4b785353-e912-46cd-9e0e-62d37170956e,propane,medium
602,77ff659a-7b89-43e0-8752-ae0125d29419,propane,medium
603,35c8f28b-e8ae-4ab3-a3a9-cd0b58dc6331,diesel,low
604,df3eb3d5-9297-4a93-8d98-32b18a5cf230,diesel,low
605,db01e83c-433b-4301-9623-f1ec5cdb5f13,diesel,medium
606,793acb29-a33a-4b15-b6d1-158fc92f49ec,gasoline,large
607,3cfb1d1c-9149-4a04-9579-9f246db03837,propane,medium
608,133aa2b1-4751-45e4-bea0-4f82bd942a9a,propane,low
609,72df2810-1855-4132-abfa-073b9d7d0e06,diesel,medium
610,e8d910a7-7c5a-4371-a27c-674950dd4933,propane,large
611,98e2dfe4-1a0c-4b10-be76-27779a56d337,diesel,large
612,5876f02e-1d8f-48a3-95c6-d3fd074a2c74,gasoline,medium
613,de38066b-784f-4019-a0d6-75d312c9d070,propane,medium
614,319ff52e-01d9-4b4d-b5db-a618f6cacca1,diesel,low
615,e26878a6-2760-432d-9822-83c1cc352ac0,diesel,medium
616,d24c032c-8a30-4ee0-8162-163282cf6b9d,propane,medium
617,d6f58024-a3bb-447a-ba8b-a3952b609e07,diesel,large
618,317928ee-0e22-4221-a766-e224d0f8a1a2,gasoline,medium
619,0ff1bde8-7a37-4e1c-860e-13cd80d53c0d,gasoline,large
620,e649d336-28d0-44f6-966f-dc47f66da838,propane,large
621,fd238b6d-b91f-4068-8f95-e3930ce33bdd,diesel,low
622,08a7ed97-e968-4a81-8047-c51ac87bd8b4,gasoline,medium
623,62d9b260-8998-4099-bf31-e29d61a32bdb,diesel,large
624,2c4e2b94-87b4-45b8-88a2-ff063d1a19f0,gasoline,medium
625,56be38fe-0c7e-4263-80b0-3f911a7bc9b8,diesel,low
626,4389e556-f512-432b-ac71-e6bdd56f71c6,propane,medium
627,866cbea0-a223-4cf7-819d-98cff70802c0,diesel,large
628,15e76349-45f6-4331-8028-ff0dd86d6d8e,propane,large
629,f905b46d-ab68-47da-8393-9d42bf1a40dc,propane,low
630,2c92fe84-28b7-45fe-8fea-bc200c87a18f,diesel,medium
631,86d9c009-4e85-4e2e-ae3c-23b27c9f2df0,gasoline,low
632,daf5df11-10d4-40f6-b66f-63b01e004632,gasoline,medium
633,8e9d6ff4-cb93-47e4-95be-d1802b81ea39,gasoline,large
634,c8f58a5e-421b-4bdf-9d48-9535b87194dd,diesel,low
635,9fb95dd8-b496-4766-877a-f7d945589560,diesel,medium
636,fcbcc040-3041-450b-b58c-8c8be8027fda,propane,large
637,4ff2e25d-7ece-4468-ade4-c27c1267abe5,propane,large
638,ed8d42d3-7d77-4c40-9cca-0cd4536b388b,propane,low
639,4fd41546-b14b-47f7-8737-3bf45fc457fc,gasoline,medium
640,3cd6039f-688b-4fb0-b59c-ebce73f4e008,diesel,medium
641,95411c67-9f80-4944-9f2c-78383df81a70,diesel,medium
642,63852114-cc77-4046-a4cf-2cb6f26be1fc,diesel,medium
643,e6d69bab-cead-4ac2-b251-2985e332b838,diesel,low
644,0ea032b2-ce82-464b-9964-81374316502c,gasoline,large
645,cef90caf-8d32-4383-b83b-41737fbea705,propane,large
646,5d9ca34b-17a8-4943-bf19-8b448c783a04,propane,large
647,8896e78b-78f4-4570-9013-0221be469c26,diesel,large
648,090ed7f7-1c8c-4839-86a0-ece6ac11fd9b,propane,low
649,dd2f8c41-2d17-419d-9956-07bad27e00d0,gasoline,low
650,59586340-5200-4653-8bb8-30133229e3f8,gasoline,large
651,48238509-dfe1-4836-af93-297121d9aa3b,propane,large
652,11944491-0cdd-42f5-b24e-a2a74566a943,propane,medium
653,2a67c860-c3b6-4af1-808e-f619ac8db31e,propane,large
654,62d17622-1c24-405c-9f73-d553d29cb48a,gasoline,large
655,f6564ca8-f257-4100-a36c-61709d503877,gasoline,low
656,efa4d41b-4787-4778-bf61-027e4cbc663c,gasoline,medium
657,bcb8bb3e-a66e-4354-b01a-8ec296fed795,diesel,medium
658,83737eb9-aae9-4050-aeac-01b26c9923e0,gasoline,low
659,c1924d67-e8bc-40c6-824b-4506d6d66e5a,diesel,medium
660,792070ad-cb23-42a1-8d09-9453d0b642f4,gasoline,low
661,e3c66c99-09ee-433e-a7c4-2de94caf6934,diesel,low
662,f1f4ea15-0096-4b7b-bbf5-f95e43e599fa,propane,medium
663,7dc7dc56-bec0-4ef6-8b71-c62905bf7802,propane,low
664,c5e384fa-269e-4083-a233-188c564aefd5,propane,low
665,262d1885-5545-4a7a-bebc-2fa07f46e3ef,propane,large
666,7c16e3b1-3e81-41a7-879c-dbf9ec9c9246,propane,low
667,e0a4a179-1620-4839-aee0-c126810155c8,diesel,large
668,f64d9e36-e4f8-4b49-be2b-1e518451dbed,propane,large
669,a72d2320-174d-44a6-8f48-c9f2669b908c,propane,medium
670,83418309-8e5f-4bdf-8a4f-77eeef2fc89b,gasoline,low
671,1690ca74-1dff-48b3-852f-74b11a5dc82c,propane,medium
672,e7cf185a-5355-4d2b-9b84-ae2acb97a69d,diesel,large
673,9b7ed108-8879-4c2f-a555-ed6084d1d826,propane,large
674,86d40f5d-846b-48a6-b6c6-0adfb2202f09,propane,low
675,3adf133c-96c4-4e25-997a-c1f74fb12040,diesel,low
676,6df6028d-2baf-4e44-9ab4-71cecf021358,gasoline,low
677,26831c39-d0bd-400c-b7f0-6526144719bb,diesel,low
678,57fad05a-59a7-42fe-9b6e-94fe71600fa8,propane,medium
679,4a08513e-616a-4099-a70d-735f209134b2,diesel,medium
680,7fd5dd53-de33-4242-8328-791f16d070db,diesel,large
681,25630438-a8e8-4643-bac0-9f6219e16964,diesel,medium
682,39dcef0f-b61f-41dc-a33d-4336c7981616,diesel,medium
683,813610f3-8ad8-48ea-9eb7-7dbdf4881d73,gasoline,medium
684,ed2faec5-5516-46a3-a7f2-40c955738b4f,propane,low
685,dc7b1e6b-a703-4b0d-ae76-ede8891cfd61,diesel,medium
686,63a443b6-de7a-44d4-a19d-6ec9b666f58f,diesel,medium
687,d636899d-dcf3-421a-866c-c614c5e373ab,diesel,medium
688,c1c39835-fe88-4754-bc61-97a2c19caeaa,gasoline,medium
689,53b7aee4-6986-4494-921c-a5efe4cbedc9,gasoline,medium
690,8413f7aa-3026-4346-8077-7d7f0ea2ad65,gasoline,large
691,1c3b89dc-890e-41c1-b651-95df75e850ad,propane,medium
692,593d1464-bfc2-48c9-b881-1cd1a6a99242,propane,medium
693,fc45c751-3b8b-4676-a4a3-1895eb60343b,gasoline,medium
694,78d7313f-a98f-4fee-8c88-239927acc724,diesel,medium
695,c9d47913-99ae-4c1a-994e-54818d293964,propane,medium
696,3b20ba29-2280-45ee-a4d7-5b252e86e58d,diesel,low
697,88e91737-d3e4-4668-a2c9-696bb5317344,gasoline,low
698,dbe71b9f-85ba-47f3-9c58-666a915115da,propane,low
699,35c25153-f8ff-43f3-95cd-8303e4e41ec4,gasoline,low
700,da981231-73b8-49be-8316-0f772ecb5f12,diesel,large
701,1e11a934-addd-4a86-890b-2d403fdbd1e9,diesel,large
702,59c31d7a-d31b-4d53-87ed-a94e522a4301,propane,medium
703,a6f97a43-9653-4223-a74f-e83cb218d43c,diesel,large
704,b306f05b-8992-4c95-85b5-e452e92475af,gasoline,medium
705,3b48f6d8-acf0-4db6-a9ff-d2329372ea2d,propane,medium
706,6de7ad71-df17-461a-addc-c15df11bdfc3,gasoline,low
707,c7c476cf-9176-4dd0-ad19-4f55d1e5bbf5,diesel,low
708,a56b5ac4-03c6-4aff-af58-1e2e48ea3ff2,propane,medium
709,78757474-3cf3-497f-a85b-23edbfe87505,propane,low
710,6243ed2c-7476-4ccf-9ffb-2bc3c5089ba1,propane,large
711,9f47dc30-3ade-4896-8a52-ed2c4ac6f9ae,propane,low
712,9d7cb03f-95c5-4c02-bd06-55ae59329561,gasoline,medium
713,f38a7518-c98c-4473-bb43-82cbc38b2bbd,diesel,low
714,4f52e000-bee3-4a84-9e78-57f83e1c92ea,diesel,large
715,f99b0919-48ad-4f15-8d16-1214738c63b2,propane,medium
716,e9e0970c-a86b-4bba-b34c-6d8a7dfce1e0,gasoline,medium
717,b947aa79-1637-4680-8513-4e2871928b19,propane,low
718,612ab831-5405-40a3-9cf9-d2eede6e8ad2,gasoline,large
719,2d1edbb2-6fef-4c41-a05a-f52dfb8e4c4e,gasoline,large
720,54d81387-5ddd-47df-9932-e5ad43712ef0,diesel,low
721,86cdac22-6ad6-4bfa-9b94-9370f988b9ad,gasoline,medium
722,6555f796-bc9e-4ea8-a8f2-1003bbe006ef,propane,large
723,b302f2ca-bc7f-429c-ab0c-49f8751df610,diesel,medium
724,ef2521d3-26bf-4d99-b1b9-b37838688440,gasoline,large
725,bb116feb-53bc-4755-9f1b-f2a6583a72a8,propane,low
726,7d7486e4-5de8-4486-9d52-cbc64bbccb15,diesel,medium
727,2d7c13eb-ec30-4656-a166-9185ef5f4ecb,diesel,low
728,15c207ed-3315-4dc7-aff4-eaab9e5f771c,gasoline,low
729,c2d4616c-eaeb-402c-9498-ef3c17831d77,propane,low
730,4012a332-24a1-404f-824d-03e57ceccc8c,propane,medium
731,08d19b79-acfe-4206-94b8-0e95ac1a5df3,diesel,large
732,b02d6153-0047-438d-91bf-5a82c92b94a4,propane,low
733,afe7200a-9860-4f2f-ad77-9361db1b082c,diesel,medium
734,8ef18890-7d86-4e2e-accb-28eeab69499d,gasoline,medium
735,465d7757-6d30-4800-81c3-8124be34266d,propane,low
736,155b39ef-eebd-46b3-aa53-cd1bf32db577,gasoline,low
737,27bc9964-eb78-4192-8279-c7a057f4cb91,propane,low
738,19438cba-799c-4b9d-abd7-825bd3875b63,gasoline,low
739,c0b1c2fe-eafb-4e84-b450-7904346e7f92,gasoline,medium
740,0c6375bd-53c9-4dd6-8ad7-7a97cee8f231,diesel,large
741,43f467a6-5800-4a08-833e-cafeac093673,gasoline,large
742,02cf04c7-9b77-4c85-b394-bc69c496be98,diesel,low
743,aa73e674-e567-4128-aabe-994cfbf4766c,gasoline,low
744,cbe9543f-8c53-4e2e-9b96-676185c48d76,propane,low
745,8f25265b-6fc3-49ae-b743-249a816559c1,propane,large
746,8c40c1e2-f77b-4bf3-8bca-ecd2ea4f4cdc,gasoline,medium
747,944477cc-013b-43e7-ab32-580307f72368,propane,large
748,3b8e7e6c-d112-4e03-958f-3b38915750a0,propane,medium
749,6df599a8-1903-44bb-be77-f10ecb88341c,gasoline,medium
750,7017cb59-e353-4123-ab87-142068d251be,gasoline,low
751,2edf5f72-a8ba-4bea-abb4-79e9aa9aa48e,propane,low
752,94ffe923-5247-4418-be3f-67a6e53f91e3,gasoline,large
753,8484bc9b-4ad9-4497-9fc2-afdbcfef9a89,gasoline,medium
754,593b502a-4ce3-4e18-ac6f-99011e0ea6c9,gasoline,medium
755,e06a729f-34ee-42e7-85b2-58c624a92a47,gasoline,medium
756,383d5fd3-e0b4-4448-ba60-f6a3754b3e51,diesel,medium
757,8b1d526f-e428-4bf3-b8d2-90e25ec29f90,propane,large
758,766389f5-3ff6-4a88-afb9-9c1c3867d586,gasoline,medium
759,3032766f-83af-4527-86b1-0c5ee37956c1,diesel,medium
760,6b6b5d45-454e-4100-a4cf-be063c606018,diesel,medium
761,1b77129d-62ee-4691-807f-4c811d5001c3,propane,large
762,7769b23e-7b74-4e81-a64d-5f854952afb5,gasoline,medium
763,fa779a34-6d33-4abb-ac8f-e763d414d2cf,diesel,medium
764,88c33f55-0d4f-4248-88a5-01ad8c890ea2,propane,large
765,2b0da2e9-50fa-4d83-adba-6499b16845f0,diesel,large
766,96730039-1277-4595-a810-bad889f8c006,propane,low
767,11cf5d6d-d20d-4a46-9b59-fe4004bf9d5d,diesel,low
768,efe8b843-c9c3-43c3-9c5d-448b9109723d,gasoline,medium
769,9e6156af-2494-422b-9cc3-1a4bdbdb190b,gasoline,medium
770,ee8552a3-695d-47fb-a291-57cb75c55ba6,gasoline,large
771,f8ea7054-daff-43c6-8884-f67876fcc314,diesel,low
772,49094381-51a8-4b97-91df-664495c8ab1e,propane,large
773,9bddc581-019a-4c68-8899-2ce5e63933b2,gasoline,low
774,cb9d3c41-c26c-4feb-841e-c57fc72f443c,propane,low
775,5e799549-ff95-4662-817f-ab6e36c74fd8,diesel,large
776,7d6411b5-06c2-4524-bb7e-d2604e9a1fd4,propane,low
777,14c8b26a-b2af-4596-bbeb-57481d19f530,gasoline,low
778,b56c8f44-8469-4867-b5ff-ec84d02537af,diesel,large
779,d1fb3856-d85e-4710-ab65-1afdec079d3f,propane,large
780,b38cc215-714d-414c-ab9a-2af409d03ce5,diesel,medium
781,5822b8f6-2add-4bdd-9ae4-bc764f0d0293,gasoline,low
782,00a685fc-2180-47f9-8def-ea2e9d54f0c3,gasoline,low
783,aed6e848-9098-4970-95fc-89d75bc89e35,propane,low
784,e8037afa-38b5-4eb1-a72b-97fb30beab9a,gasoline,large
785,caaef558-84ad-403c-81f4-28f9db3656cb,diesel,large
786,d83dde00-ebe0-4c21-8846-0da7284a3da0,diesel,low
787,0777a11d-3ead-42cf-a156-44986e8e1372,propane,medium
788,b33f9e10-f285-4298-bf74-0a29a12c881d,diesel,medium
789,54c0036f-fc50-478e-b8d4-395840b6ddde,gasoline,medium
790,f9afbff4-33d3-4d4a-a929-a98b35fe636e,propane,large
